Vladimir Advigov,FC ViOn Zlaté Moravce - Vráble,obranca,22.02.1992,31,0,0,0,0,0
Kerlon Moura Souza,FC Spartak Trnava,stredopoliar,27.01.1988,35,1,4,0,0,0
Mário Almaský,MFK Ružomberok,stredopoliar,25.06.1991,32,6,94,8,6,0
Peter Nworah,MFK Zemplín Michalovce,útočník,15.12.1990,32,3,54,3,8,0
Martin Raška,MFK Zemplín Michalovce,brankár,31.01.1977,46,2,7,0,0,0
Lukáš Tóth,MFK Zemplín Michalovce,stredopoliar,09.01.1996,27,1,5,0,0,0
Joan Manuel Sanchez Caballero,MFK Zemplín Michalovce,obranca,26.09.1992,31,1,1,0,0,0
Gino van Kessel,MFK Zemplín Michalovce,stredopoliar,09.03.1993,30,5,101,40,7,0
Jairo De Macedo Da Silva,AS Trenčín,útočník,06.05.1992,31,3,38,10,6,0
Dávid Guba,FK Senica,stredopoliar,29.06.1991,32,5,123,11,14,0
Ramon Rodrigues Da Silva,AS Trenčín,obranca,22.08.1990,33,5,82,1,18,1
Patrik Macej,FK Železiarne Podbrezová,brankár,11.06.1994,29,3,56,18,2,0
Stanislav Lobotka,AS Trenčín,stredopoliar,25.11.1994,28,3,69,3,5,1
Ryan Koolwijk,AS Trenčín,stredopoliar,08.08.1985,38,3,63,8,10,0
Matúš Opatovský,AS Trenčín,stredopoliar,22.07.1994,29,3,26,2,0,0
Wesley Moraes Ferreira Da Silva,AS Trenčín,útočník,24.11.1996,26,1,18,6,1,0
Anatoli Cheptine,MFK Ružomberok,stredopoliar,20.05.1990,33,1,8,0,2,0
Juraj Vavrík,MFK Ružomberok,stredopoliar,09.02.1991,32,2,26,2,2,0
Štefan Zošák,FK Poprad,stredopoliar,03.04.1984,39,4,82,5,20,1
Antonín Rosa,MFK Ružomberok,obranca,12.11.1986,36,2,38,3,13,2
Marcos Calero Perez,MFK Zemplín Michalovce,obranca,09.04.1993,30,2,32,0,9,1
Martin Jakubko,MFK Ružomberok,útočník,26.02.1980,43,1,28,6,7,0
Matej Šavol,MFK Ružomberok,brankár,14.04.1984,39,2,16,3,0,0
Milan Ferenčík,MFK Ružomberok,stredopoliar,02.02.1995,28,2,8,0,0,0
Lukáš Lupták,FC Spartak Trnava,stredopoliar,28.07.1990,33,6,128,6,8,0
Lukáš Ondrek,MFK Ružomberok,obranca,11.01.1993,30,4,32,0,5,0
Gagik Daghbashyan,MFK Ružomberok,obranca,19.10.1990,32,2,9,2,1,0
Pavol Masaryk,MFK Skalica,útočník,11.02.1980,43,3,50,14,8,0
Mário Kurák,MFK Skalica,stredopoliar,30.11.1983,39,1,15,3,3,1
Roman Konečný,MFK Skalica,obranca,25.07.1983,40,1,14,0,5,1
Pavol Majerník,MFK Skalica,obranca,31.12.1978,44,3,85,0,9,1
Igor Žofčák,MFK Zemplín Michalovce,stredopoliar,10.04.1983,40,11,250,41,21,1
Radoslav Ciprys,MFK Skalica,obranca,24.06.1987,36,4,79,3,14,0
Lukáš Švrček,MFK Skalica,stredopoliar,11.09.1990,33,1,13,0,3,0
Adrián Čermák,MFK Skalica,stredopoliar,01.07.1993,30,4,33,1,2,0
Peter Mazan,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,13.05.1990,33,8,171,16,41,1
Michal Gašparík,MFK Skalica,stredopoliar,19.12.1981,41,3,54,10,4,0
Ivan Lietava,MFK Skalica,útočník,20.07.1983,40,2,25,3,8,0
Michal Jakubek,MFK Skalica,útočník,01.06.1990,33,1,15,5,2,0
Daniel Šebesta,MFK Skalica,stredopoliar,24.10.1991,31,2,45,1,2,0
Ľubomír Ulrich,ŠKF ORION TIP Sereď,útočník,01.02.1989,34,3,55,6,8,0
Ondrej Neoveský,MFK Skalica,stredopoliar,10.09.1986,37,3,28,0,1,0
Dávid Škutka,MFK Zemplín Michalovce,útočník,25.05.1988,35,4,79,28,6,0
Andrej Petrovský,MFK Skalica,obranca,23.01.1992,31,1,7,0,0,0
Martin Vrablec,MFK Skalica,obranca,13.01.1992,31,4,40,0,5,0
Andrej Fišan,MFK Skalica,brankár,08.01.1985,38,2,16,1,3,0
Tomáš Tujvel,FC DAC 1904 Dunajská Streda,brankár,19.09.1983,40,1,32,8,0,0
Gábor Straka,FC DAC 1904 Dunajská Streda,stredopoliar,18.12.1981,41,3,51,0,20,0
Antonio Asanovič,FK Senica,obranca,09.08.1991,32,4,68,2,10,0
Dario Krišto,FC DAC 1904 Dunajská Streda,stredopoliar,05.03.1989,34,3,40,2,8,0
Pavol Jurčo,FC DAC 1904 Dunajská Streda,útočník,12.02.1986,37,3,61,15,7,0
Michal Janočko,MFK Zemplín Michalovce,obranca,28.08.1997,26,0,0,0,0,0
Petr Pavlík,FK Senica,obranca,22.07.1987,36,8,201,11,26,1
Tomáš Komara,FK Senica,stredopoliar,23.05.1994,29,3,46,2,1,0
Jan Kalabiška,FK Senica,útočník,22.12.1986,36,4,107,29,14,1
Martin Junas,MFK Skalica,brankár,09.03.1996,27,4,36,11,1,0
Erik Otrísal,FK Senica,obranca,28.06.1996,27,5,42,0,13,0
Marek Rajník,FK Senica,útočník,22.09.1996,27,2,3,0,0,0
Denis Ventúra,ŠKF ORION TIP Sereď,stredopoliar,01.08.1995,28,6,68,4,13,0
Peter Solnička,Spartak Myjava,brankár,14.06.1982,41,5,95,27,5,0
Lukáš Beňo,Spartak Myjava,obranca,07.11.1989,33,4,78,0,12,0
Štefan Pekár,FC Spartak Trnava,stredopoliar,03.12.1988,34,7,156,32,12,0
Adrián Leško,FC Tatran Prešov,stredopoliar,24.06.1995,28,3,20,1,3,0
Ján Chovanec,FC Nitra,obranca,22.03.1984,39,5,107,5,4,1
Ľuboš Kolár,Spartak Myjava,stredopoliar,01.09.1989,34,4,68,8,7,1
Frederik Bilovský,FK Dubnica nad Váhom,stredopoliar,03.03.1992,31,6,101,8,7,0
Tomáš Marček,Spartak Myjava,stredopoliar,10.03.1987,36,5,137,4,33,2
Patrik Banovič,FC ViOn Zlaté Moravce - Vráble,obranca,13.11.1991,31,5,56,0,14,4
Peter Sládek,FC ViOn Zlaté Moravce - Vráble,útočník,07.07.1989,34,6,128,31,21,0
Matúš Hruška,MFK Dukla Banská Bystrica,brankár,17.09.1994,29,5,87,24,1,0
Marek Jastráb,Spartak Myjava,stredopoliar,16.07.1993,30,3,17,0,1,0
Peter Jánošík,Spartak Myjava,obranca,02.01.1988,35,2,45,1,4,1
Samuel Flamik,Spartak Myjava,stredopoliar,26.05.1997,26,1,1,0,0,0
Jozef-Šimon Turík,MFK Zemplín Michalovce,stredopoliar,19.07.1995,28,5,80,5,10,0
Dominik Ferenčič,Spartak Myjava,útočník,29.05.1996,27,2,4,0,0,0
Marek Janečka,FC Spartak Trnava,obranca,09.06.1983,40,5,125,2,25,1
Milan Bortel,FC Spartak Trnava,obranca,07.04.1987,36,3,50,1,7,0
Tomáš Mikinič,FK Železiarne Podbrezová,stredopoliar,22.11.1992,30,3,43,2,6,0
Erik Sabo,FC Spartak Trnava,útočník,22.11.1991,31,4,94,25,15,2
Jakub Vojtuš,FC Spartak Trnava,útočník,22.10.1993,29,2,28,2,4,0
Miloš Nikolić,FC ViOn Zlaté Moravce - Vráble,obranca,22.02.1989,34,3,74,3,21,3
Haris Harba,FC ViOn Zlaté Moravce - Vráble,útočník,14.07.1988,35,2,27,4,1,0
Martin Bednár,MFK Zemplín Michalovce,stredopoliar,22.04.1999,24,9,125,3,15,0
Toni Tipurić,FC ViOn Zlaté Moravce - Vráble,obranca,10.09.1990,33,2,42,1,14,0
Stefan Cebara,FC ViOn Zlaté Moravce - Vráble,obranca,12.04.1991,32,2,31,2,1,0
Armando Mance,FC ViOn Zlaté Moravce - Vráble,útočník,27.10.1992,30,2,26,2,3,0
Ivan Mršić,FC ViOn Zlaté Moravce - Vráble,obranca,24.06.1991,32,1,2,0,0,0
Mario Burić,FC ViOn Zlaté Moravce - Vráble,obranca,25.10.1991,31,1,17,0,2,0
Marko Kovjenić,FC ViOn Zlaté Moravce - Vráble,stredopoliar,02.02.1993,30,2,5,0,2,0
Josip Krznarić,FC ViOn Zlaté Moravce - Vráble,stredopoliar,07.01.1993,30,1,32,1,3,0
Dejan Školnik,FC ViOn Zlaté Moravce - Vráble,stredopoliar,01.01.1989,34,1,28,1,6,1
Igor Šemrinec,MFK Skalica,brankár,22.11.1987,35,9,171,48,10,0
Marin Glavaš,FC ViOn Zlaté Moravce - Vráble,stredopoliar,17.03.1992,31,1,18,1,3,0
Denis Bochl,FC ViOn Zlaté Moravce - Vráble,stredopoliar,30.08.1993,30,1,1,0,0,0
Marko Ranilović,FC ViOn Zlaté Moravce - Vráble,brankár,25.11.1986,36,1,15,2,1,0
Stefan Milojević,FC ViOn Zlaté Moravce - Vráble,obranca,20.02.1991,32,1,4,0,1,1
Marko Milinkovič,ŠK Slovan Bratislava,stredopoliar,16.04.1988,35,4,99,22,20,0
Nicolas Ezequiel Gorosito,FC Spartak Trnava,obranca,17.08.1988,35,6,116,8,22,1
Samuel Štefánik,FC Spartak Trnava,stredopoliar,16.11.1991,31,7,116,16,7,0
Jakub Podaný,ŠK Slovan Bratislava,obranca,15.06.1987,36,1,25,0,3,0
Dávid Hudák,MFK Skalica,obranca,21.03.1993,30,4,51,1,3,0
Patrik Sabo,ŠK Slovan Bratislava,stredopoliar,09.03.1993,30,4,42,3,7,0
Martin Šulek,FC Spartak Trnava,obranca,15.01.1998,25,8,160,5,37,2
Timotej Záhumenský,MFK Dukla Banská Bystrica,obranca,17.07.1995,28,10,129,3,19,2
Lukáš Gašparovič,ŠK Slovan Bratislava,stredopoliar,17.02.1993,30,3,20,2,0,0
Nikola Andrić,FK Železiarne Podbrezová,obranca,23.05.1992,31,2,37,1,3,1
Jiří Pimpara,FK Železiarne Podbrezová,obranca,04.02.1987,36,1,9,0,3,0
Juraj Baláž,FK Železiarne Podbrezová,brankár,12.06.1980,43,2,12,1,0,0
Blažej Vaščak,MFK Zemplín Michalovce,útočník,21.11.1983,39,4,93,12,24,1
Adam Žilák,FK Železiarne Podbrezová,stredopoliar,07.12.1991,31,3,21,2,5,0
Július Szöke,FK Železiarne Podbrezová,stredopoliar,01.08.1995,28,3,39,0,7,0
Mirzad Mehanović,FK Železiarne Podbrezová,stredopoliar,05.01.1993,30,1,11,3,0,0
Milan Škriniar,MŠK Žilina,obranca,11.02.1995,28,4,82,12,18,1
William Alves de Oliveira,MŠK Žilina,útočník,07.12.1991,31,4,91,19,4,0
László Bénes,MŠK Žilina,stredopoliar,09.09.1997,26,2,31,2,6,0
Jaroslav Mihalík,FK Pohronie Žiar n.H. Dolná Ždaňa,útočník,27.07.1994,29,8,160,35,10,0
Patrik Lé Giang,FK Pohronie Žiar n.H. Dolná Ždaňa,brankár,08.09.1992,31,3,17,3,0,0
Lukáš Čmelík,FC DAC 1904 Dunajská Streda,stredopoliar,13.04.1996,27,7,87,12,17,0
Alen Melunović,FK Železiarne Podbrezová,útočník,26.01.1990,33,1,7,1,2,0
Ján Ďurčo,FK Železiarne Podbrezová,brankár,25.02.1988,35,1,1,0,0,0
Stefan Marinković,FK Železiarne Podbrezová,obranca,20.02.1994,29,1,4,1,0,0
Igor Šefčík,MFK Skalica,obranca,12.08.1988,35,0,0,0,0,0
Rangelo Janga,AS Trenčín,útočník,16.04.1992,31,2,48,28,2,0
Vojtech Horváth,FC DAC 1904 Dunajská Streda,stredopoliar,28.06.1984,39,2,34,3,4,0
Christián Steinhübel,MFK Zemplín Michalovce,stredopoliar,02.10.1994,29,7,56,4,5,1
Matej Jelić,MŠK Žilina,útočník,05.11.1990,32,3,67,29,12,0
Lamine Samateh,FC ViOn Zlaté Moravce - Vráble,obranca,26.06.1992,31,1,3,0,0,0
Karol Mészáros,ŠK Slovan Bratislava,útočník,25.07.1993,30,4,84,12,9,0
Mauro Gonzalez,ŠK Slovan Bratislava,stredopoliar,31.08.1996,27,1,16,1,6,0
Erik Pecha,Spartak Myjava,stredopoliar,30.09.1996,27,0,0,0,0,0
Peter Egri,Spartak Myjava,obranca,10.05.1996,27,0,0,0,0,0
Jakub Holúbek,MŠK Žilina,stredopoliar,12.01.1991,32,7,180,27,4,0
Patrik Klačan,FC ViOn Zlaté Moravce - Vráble,útočník,10.11.1997,25,1,1,0,0,0
Marek Pittner,FK Senica,obranca,17.06.1997,26,1,10,0,2,0
Lester Stefan Peltier,ŠK Slovan Bratislava,útočník,13.09.1988,35,4,91,15,12,0
Juraj Piroska,FK Senica,stredopoliar,27.02.1987,36,6,129,33,21,3
Fabián Slančík,FC ViOn Zlaté Moravce - Vráble,stredopoliar,22.09.1991,32,3,79,11,3,1
Ľuboš Kamenár,FC Spartak Trnava,brankár,17.06.1987,36,4,25,11,1,2
Tomáš Majtán,MFK Skalica,útočník,30.03.1987,36,4,81,10,13,1
Kingsley Madu,AS Trenčín,obranca,12.12.1995,27,7,100,5,12,1
Ivan Pikulík,FC Spartak Trnava,stredopoliar,11.10.1994,29,1,1,0,0,0
Dominik Ujlaky,FC Spartak Trnava,útočník,19.01.1996,27,0,0,0,0,0
Filip Deket,FK Senica,obranca,01.05.1993,30,3,6,0,0,0
Peter Vaško,MFK Skalica,stredopoliar,19.05.1987,36,1,18,1,3,0
Michal Lupač,MFK Skalica,brankár,15.05.1984,39,1,2,0,0,0
Danijel Majkić,FC ViOn Zlaté Moravce - Vráble,stredopoliar,16.12.1987,35,1,29,1,5,0
Marko Perišić,FC ViOn Zlaté Moravce - Vráble,stredopoliar,25.01.1991,32,1,26,1,9,1
Marques De Souza,FC ViOn Zlaté Moravce - Vráble,obranca,22.04.1984,39,1,29,9,5,0
Alfredo Horacio Stephens Francis,FC DAC 1904 Dunajská Streda,útočník,25.12.1994,28,1,17,1,3,0
Samuel Kalu Ojim,AS Trenčín,stredopoliar,26.08.1997,26,2,32,4,4,0
Jakub Hromada,FK Senica,stredopoliar,25.05.1996,27,1,25,5,5,0
Milan Valašik,ŠK Slovan Bratislava,brankár,10.07.1993,30,0,0,0,0,0
Denis Duga,FC ViOn Zlaté Moravce - Vráble,stredopoliar,05.09.1994,29,11,204,15,51,1
Leandre Gael Tawamba Kana,FC ViOn Zlaté Moravce - Vráble,útočník,20.12.1989,33,3,64,27,11,0
Alen Ploj,FC ViOn Zlaté Moravce - Vráble,útočník,30.06.1992,31,1,6,1,0,0
Mouroukou Farras Bamba,FC ViOn Zlaté Moravce - Vráble,stredopoliar,03.02.1996,27,1,11,2,2,0
Lukáš Fialka,MFK Skalica,obranca,19.09.1995,28,1,1,0,0,0
Tomáš Šalata,FK Senica,obranca,08.02.1997,26,2,9,0,0,0
Erik Čikoš,FK Senica,obranca,31.07.1988,35,5,63,1,5,0
Marek Hlinka,MFK Dukla Banská Bystrica,stredopoliar,04.10.1990,33,4,80,5,8,0
Matúš Bero,AS Trenčín,stredopoliar,06.09.1995,28,4,77,23,10,0
Antonio Garcia Montero,MFK Zemplín Michalovce,stredopoliar,07.08.1991,32,1,4,0,0,0
Martin Černáček,Spartak Myjava,obranca,09.11.1979,43,5,106,9,13,0
Eric Sanchez Barosso,MFK Zemplín Michalovce,obranca,04.10.1990,33,1,6,0,0,0
Andrej Kerić,MFK Zemplín Michalovce,útočník,11.02.1986,37,1,4,0,0,0
Tomáš Vengřinek,FK Senica,obranca,08.06.1992,31,1,9,0,2,0
Maduka Christopher Udeh,FC ViOn Zlaté Moravce - Vráble,obranca,03.09.1997,26,4,48,4,14,2
Ľuboš Hanzel,FC Spartak Trnava,obranca,07.05.1987,36,2,19,0,3,0
Benogo Niare,FC Spartak Trnava,stredopoliar,27.08.1992,31,1,6,0,1,0
Walter Tatenda Musoma,FK Senica,stredopoliar,17.12.1995,27,0,0,0,0,0
Bernardo Frizoni,FK Železiarne Podbrezová,obranca,12.03.1990,33,1,3,0,0,0
Robert Matejka,ŠK Slovan Bratislava,útočník,30.05.1996,27,1,5,0,1,0
Lukáš Urminský,MFK Ružomberok,brankár,23.07.1992,31,2,3,0,0,1
Denis Nemček,FK Senica,obranca,08.01.1998,25,1,1,0,0,0
Pavol Cicman,FK Senica,stredopoliar,30.01.1985,38,1,5,0,0,0
Denis Jančo,FK Poprad,stredopoliar,01.08.1997,26,3,19,1,3,0
Slobodan Simović,ŠK Slovan Bratislava,stredopoliar,22.05.1989,34,2,33,1,3,0
Maksims Uvarenko,FC ViOn Zlaté Moravce - Vráble,brankár,17.01.1987,36,0,0,0,0,0
Njegoš Janjušević,FC DAC 1904 Dunajská Streda,obranca,05.08.1996,27,0,0,0,0,0
Ivan Minčič,FK Železiarne Podbrezová,obranca,14.03.1989,34,1,28,2,2,1
Godwin Obaje,AS Trenčín,útočník,12.03.1997,26,0,0,0,0,0
Patrik Trajcsik,FC DAC 1904 Dunajská Streda,obranca,01.12.1991,31,0,0,0,0,0
Tomáš Lénárth,FC DAC 1904 Dunajská Streda,stredopoliar,07.06.1990,33,0,0,0,0,0
Michael Lovrec,FC ViOn Zlaté Moravce - Vráble,brankár,29.05.1994,29,0,0,0,0,0
Roman Maximilián Kollár,FC DAC 1904 Dunajská Streda,útočník,22.02.1997,26,0,0,0,0,0
Peter Kleščík,AS Trenčín,obranca,18.09.1988,35,8,204,6,38,3
Jozef Piaček,MŠK Žilina,obranca,20.06.1983,40,3,77,3,11,3
Tomáš Mareš,MFK Skalica,stredopoliar,17.10.1997,25,0,0,0,0,0
Adam Kučera,MFK Ružomberok,útočník,25.02.1993,30,1,5,0,0,1
Stefan Maierhofer,AS Trenčín,útočník,16.08.1982,41,1,10,2,2,0
Martin Dobrotka,FC ViOn Zlaté Moravce - Vráble,obranca,22.01.1985,38,3,32,2,7,1
Lukáš Hlavatovič,MFK Skalica,obranca,22.04.1987,36,1,14,1,1,0
Ikenna Paul Hillary,MFK Skalica,stredopoliar,17.04.1991,32,1,7,0,0,0
Miloslav Bréda,MFK Skalica,brankár,19.01.1994,29,0,0,0,0,0
Matej Vozár,FK Senica,brankár,05.05.1994,29,0,0,0,0,0
Marek Kuzma,FK Železiarne Podbrezová,útočník,22.06.1988,35,7,93,13,9,0
Kevin Kele,ŠK Slovan Bratislava,útočník,26.04.1998,25,1,4,1,0,0
Karel Hrubeš,ŠK Slovan Bratislava,brankár,16.03.1993,30,0,0,0,0,0
Claude Pierre Marie Dielna,ŠK Slovan Bratislava,obranca,14.12.1987,35,1,4,0,2,0
Filip Molnár,ŠK Slovan Bratislava,stredopoliar,12.06.1994,29,0,0,0,0,0
František Lády,ŠK Slovan Bratislava,stredopoliar,22.04.1996,27,1,1,0,0,0
Adi Mehremić,Spartak Myjava,obranca,26.04.1992,31,3,28,0,4,0
Adam Morong,MFK Skalica,útočník,16.06.1993,30,8,154,14,21,2
Ivan Ostojić,Spartak Myjava,obranca,26.06.1989,34,5,104,3,11,0
Jaroslav Machovec,FC Nitra,obranca,05.09.1986,37,4,65,3,12,0
Aliko Mohammad Bala,AS Trenčín,stredopoliar,27.02.1997,26,2,32,6,1,0
Ivan Múdry,Spartak Myjava,obranca,03.08.1992,31,2,4,0,0,0
Dávid Copko,Spartak Myjava,útočník,03.07.1996,27,2,7,0,0,0
Róbert Jež,FC Spartak Trnava,stredopoliar,10.07.1981,42,1,13,2,2,0
Maksim Votinov,MFK Zemplín Michalovce,útočník,29.08.1988,35,1,8,0,2,0
Nermin Crnkić,ŠK Slovan Bratislava,stredopoliar,31.08.1992,31,1,9,2,0,0
David Štrombach,MFK Skalica,stredopoliar,09.01.1996,27,1,3,0,1,0
Šimon Šmehyl,Spartak Myjava,stredopoliar,09.02.1994,29,4,60,2,6,1
Dezider Egri,FC DAC 1904 Dunajská Streda,obranca,20.06.1992,31,1,5,0,0,0
Václav Ježdík,FK Železiarne Podbrezová,stredopoliar,03.07.1987,36,1,5,0,1,0
Kyriakos Savvidis,ŠK Slovan Bratislava,stredopoliar,20.06.1995,28,6,112,10,26,2
Marián Kelemen,MFK Zemplín Michalovce,brankár,07.12.1979,43,1,26,5,0,0
Dávid Richtárech,MFK Dukla Banská Bystrica,stredopoliar,22.04.1996,27,5,97,3,21,0
Peter Puček,MŠK Žilina,útočník,09.09.1995,28,1,3,0,1,0
Moise Adilehou,ŠK Slovan Bratislava,obranca,01.11.1995,27,1,1,0,0,0
Rastislav Václavik,MFK Tatran Liptovský Mikuláš,stredopoliar,28.02.1997,26,2,48,6,9,0
Martin Dúbravka,MŠK Žilina,brankár,15.01.1989,34,2,39,13,1,0
Serge Ognadon Akakpo,MŠK Žilina,obranca,15.10.1987,36,2,40,5,3,1
Vladimír Leitner,MŠK Žilina,obranca,28.06.1974,49,1,13,1,0,0
Miroslav Barčík,MŠK Žilina,stredopoliar,26.05.1978,45,1,27,0,0,0
Jamarro Diks,AS Trenčín,stredopoliar,24.06.1995,28,1,4,0,0,0
Róbert Pich,MŠK Žilina,útočník,12.11.1988,34,2,51,18,2,0
Bruno Guima Azevedo,MŠK Žilina,útočník,11.03.1986,37,1,8,2,1,0
Stanislav Angelovič,MŠK Žilina,obranca,26.03.1982,41,1,28,0,5,0
Ján Novák,FC VSS Košice,útočník,06.03.1985,38,3,62,15,12,0
Ali Ceesay,MŠK Žilina,obranca,10.10.1992,31,1,2,0,0,0
Peter Šulek,Spartak Myjava,stredopoliar,21.09.1988,35,3,46,5,4,0
Jean Carlos Francisco Deza Sanchez,MŠK Žilina,stredopoliar,09.06.1993,30,1,7,0,0,0
Peter Majerník,FC DAC 1904 Dunajská Streda,obranca,31.12.1978,44,3,51,1,12,1
Zdeno Štrba,Spartak Myjava,stredopoliar,09.06.1976,47,1,4,0,0,0
Pavol Kosík,Spartak Myjava,útočník,02.07.1980,43,3,58,8,7,1
Erik Prekop,AS Trenčín,útočník,08.10.1997,26,1,12,0,2,0
Roman Častulín,Spartak Myjava,obranca,03.04.1985,38,3,76,5,7,0
Peter Ďuriš,Spartak Myjava,stredopoliar,10.04.1981,42,1,23,0,3,0
Miroslav Duga,Spartak Myjava,obranca,29.01.1989,34,1,4,0,0,0
Matej Székely,Spartak Myjava,brankár,12.05.1991,32,1,1,1,0,0
Michal Dian,FC DAC 1904 Dunajská Streda,stredopoliar,30.11.1981,41,2,7,0,0,0
Ján Petráš,Spartak Myjava,stredopoliar,18.02.1986,37,1,9,0,0,0
Tomáš Mrva,Spartak Myjava,obranca,06.04.1989,34,1,18,0,2,0
Matúš Jorík,Spartak Myjava,útočník,11.09.1993,30,0,0,0,0,0
Lukáš Šebek,Spartak Myjava,útočník,10.10.1988,35,1,10,0,2,0
Ivan Kelava,FC Spartak Trnava,brankár,20.02.1988,35,1,14,5,2,0
Filip Halgoš,FK Železiarne Podbrezová,stredopoliar,09.03.1998,25,2,19,0,0,0
Ján Vlasko,MFK Skalica,stredopoliar,11.01.1990,33,9,175,32,35,1
Martin Vyskočil,FC Spartak Trnava,útočník,15.09.1982,41,3,55,11,12,0
Patrik Pavlenda,FC ViOn Zlaté Moravce - Vráble,obranca,03.05.1982,41,3,85,1,14,2
Márius Charizopulos,FC Nitra,stredopoliar,09.11.1990,32,4,93,8,20,1
Andrejs Kirilins,FC ViOn Zlaté Moravce - Vráble,stredopoliar,03.11.1995,27,1,4,0,0,0
Kamil Karaš,FC Tatran Prešov,stredopoliar,01.03.1991,32,2,46,3,2,0
Martin Juhar,FC ViOn Zlaté Moravce - Vráble,útočník,09.03.1988,35,1,9,4,0,0
Karol Mondek,FC ViOn Zlaté Moravce - Vráble,stredopoliar,02.06.1991,32,6,148,13,19,2
Juraj Jánošík,AS Trenčín,obranca,04.02.1998,25,0,0,0,0,0
Emmanuel Edmond,AS Trenčín,útočník,13.06.1996,27,1,9,3,1,0
Martin Vlček,AS Trenčín,útočník,05.02.1996,27,1,1,0,0,0
Michal Peňaška,Spartak Myjava,útočník,30.08.1986,37,3,71,6,6,0
Martin Janco,FK Dubnica nad Váhom,stredopoliar,25.01.1995,28,1,5,0,0,0
František Vancák,FC VSS Košice,stredopoliar,19.07.1994,29,1,4,0,1,0
Milan Dimun,FC DAC 1904 Dunajská Streda,stredopoliar,19.09.1996,27,4,82,5,13,0
Oumar Diaby,FC VSS Košice,útočník,07.02.1990,33,3,67,13,10,0
Zoltán Žebík,FC VSS Košice,obranca,03.08.1992,31,1,7,1,1,0
František Pavúk,FC Košice,obranca,21.07.1993,30,4,29,0,2,0
Mikuláš Tóth,FC VSS Košice,obranca,15.03.1988,35,3,39,0,2,0
Matúš Ružinský,MFK Zemplín Michalovce,brankár,15.01.1992,31,6,13,1,1,0
Ladislav Hirjak,FC VSS Košice,obranca,16.10.1995,28,1,1,0,0,0
Boris Gáll,FC VSS Košice,stredopoliar,27.04.1994,29,2,16,0,0,0
Tomáš Kubík,FC VSS Košice,stredopoliar,18.03.1992,31,2,12,0,1,0
Lamine Ndiaye,FC VSS Košice,obranca,19.06.1995,28,1,1,0,0,0
Martin Bukata,FC Spartak Trnava,stredopoliar,02.10.1993,30,7,152,14,16,1
Michal Jonec,FC Košice,obranca,30.07.1996,27,5,58,2,7,0
Peter Boroš,FK Dukla Banská Bystrica,brankár,17.02.1980,43,3,73,22,6,1
Miroslav Gálik,FK Dukla Banská Bystrica,obranca,24.07.1990,33,1,14,0,2,0
Erik Hric,FK Železiarne Podbrezová,stredopoliar,24.09.1997,26,1,5,0,0,0
Marián Had,FK Dukla Banská Bystrica,obranca,16.09.1982,41,1,14,0,2,0
Ľubomír Willwéber,MFK Dukla Banská Bystrica,stredopoliar,11.09.1992,31,3,55,2,8,0
Saša Savić,FK Dukla Banská Bystrica,obranca,05.02.1984,39,3,77,0,13,1
Maroš Balko,FK Dukla Banská Bystrica,útočník,16.09.1995,28,2,12,0,0,0
Marek Šovčík,FK Dukla Banská Bystrica,útočník,08.01.1993,30,3,66,5,5,0
Miroslav Neušel,FK Dukla Banská Bystrica,obranca,05.02.1996,27,1,3,0,1,0
Marco De Vito,FK Dukla Banská Bystrica,obranca,14.01.1991,32,2,33,0,3,0
Gabriel Snitka,MFK Dukla Banská Bystrica,stredopoliar,14.08.1985,38,1,25,0,0,0
Tomáš Fajčík,FK Dukla Banská Bystrica,stredopoliar,21.05.1995,28,1,2,0,0,0
Lukáš Janič,MFK Ružomberok,stredopoliar,30.12.1986,36,2,36,5,5,0
Štefan Senecký,MFK Ružomberok,brankár,06.01.1980,43,1,1,0,0,0
Boris Turčák,FC Košice,stredopoliar,21.02.1993,30,5,72,6,14,0
Milorad Nikolić,MFK Ružomberok,brankár,06.02.1984,39,2,30,6,2,1
Martin Privrel,FK Senica,obranca,11.04.1996,27,1,6,0,1,0
Dominik Malý,FK Senica,stredopoliar,24.01.1996,27,1,3,0,0,0
Július Gombala,FC Spartak Trnava,obranca,09.02.1993,30,1,3,0,0,0
Milan Harvilko,FK Železiarne Podbrezová,stredopoliar,18.07.1988,35,1,27,1,2,0
Michal Pančík,FK Železiarne Podbrezová,stredopoliar,18.08.1982,41,2,55,3,7,0
Ján Nosko,MFK Dukla Banská Bystrica,obranca,25.05.1988,35,3,56,0,11,2
Matej Blahuta,FK Železiarne Podbrezová,stredopoliar,12.02.1996,27,0,0,0,0,0
Martin Šlapák,FK Železiarne Podbrezová,útočník,25.03.1987,36,1,5,0,0,0
Peter Švantner,FK Železiarne Podbrezová,obranca,27.08.1996,27,0,0,0,0,0
Martin Polaček,MFK Tatran Liptovský Mikuláš,brankár,02.04.1990,33,3,27,8,3,0
Otto Szabo,FC DAC 1904 Dunajská Streda,obranca,11.03.1981,42,2,38,6,9,0
Andrej Pernecký,FC DAC 1904 Dunajská Streda,brankár,16.03.1991,32,2,9,3,0,1
Mário Tóth,FC DAC 1904 Dunajská Streda,obranca,06.04.1995,28,1,15,0,3,1
Dušan Perniš,ŠK Slovan Bratislava,brankár,28.11.1984,38,2,43,13,2,0
